book_name,chapter,verse,word_order,wordform,target_verse_1,target_wo_1,relation_1,target_verse_2,target_wo_2,relation_2
Revelation,20,4,3,"qro/nous,",,,,,,
Revelation,20,4,4,kai\,,,,,,
Revelation,20,4,5,e)ka/qisan,,,,,,
Revelation,20,4,6,e)p’,,,,,,
Revelation,20,4,7,"au)tou/s,",,,,,,
Revelation,20,4,8,kai\,,,,,,
Revelation,20,4,9,kri/ma,,,,,,
Revelation,20,4,10,e)do/qh,,,,,,
Revelation,20,4,11,"au)toi=s,",,,,,,
Revelation,20,4,12,kai\,,,,,,
Revelation,20,4,13,ta\s,,,,,,
Revelation,20,4,14,yuxa\s,,,,,,
Revelation,20,4,15,tw=n,,,,,,
Revelation,20,4,16,pepelekisme/nwn,,,,,,
Revelation,20,4,17,dia\,,,,,,
Revelation,20,4,18,th\n,,,,,,
Revelation,20,4,19,marturi/an,,,,,,
Revelation,20,4,20,*)ihsou=,,,,,,
Revelation,20,4,21,kai\,,,,,,
Revelation,20,4,22,dia\,,,,,,
Revelation,20,4,23,to\n,,,,,,
Revelation,20,4,24,lo/gon,,,,,,
Revelation,20,4,25,tou=,,,,,,
Revelation,20,4,26,"qeou=,",,,,,,
Revelation,20,4,27,kai\,,,,,,
Revelation,20,4,28,oi(/tines,,,,,,
Revelation,20,4,29,ou),,,,,,
Revelation,20,4,30,proseku/nhsan,,,,,,
Revelation,20,4,31,to\,,,,,,
Revelation,20,4,32,qhri/on,,,,,,
Revelation,20,4,33,ou)de\,,,,,,
Revelation,20,4,34,th\n,,,,,,
Revelation,20,4,35,ei)ko/na,,,,,,
Revelation,20,4,36,au)tou=,,,,,,
Revelation,20,4,37,kai\,,,,,,
Revelation,20,4,38,ou)k,,,,,,
Revelation,20,4,39,e)/labon,,,,,,
Revelation,20,4,40,to\,,,,,,
Revelation,20,4,41,xa/ragma,,,,,,
Revelation,20,4,42,e)pi\,,,,,,
Revelation,20,4,43,to\,,,,,,
Revelation,20,4,44,me/twpon,,,,,,
Revelation,20,4,45,kai\,,,,,,
Revelation,20,4,46,e)pi\,,,,,,
Revelation,20,4,47,th\n,,,,,,
Revelation,20,4,48,xei=ra,,,,,,
Revelation,20,4,49,au)tw=n·,,,,,,
Revelation,20,4,50,kai\,,,,,,
Revelation,20,4,51,e)/zhsan,,,,,,
Revelation,20,4,52,kai\,,,,,,
Revelation,20,4,53,e)basi/leusan,,,,,,
Revelation,20,4,54,meta\,,,,,,
Revelation,20,4,55,tou=,,,,,,
Revelation,20,4,56,xristou=,,,,,,
Revelation,20,4,57,⸀xi/lia,,,,,,
Revelation,20,4,58,e)/th.,,,,,,
Revelation,20,5,1,⸀oi(,,,,,,
Revelation,20,5,2,loipoi\,,,,,,
Revelation,20,5,3,tw=n,,,,,,
Revelation,20,5,4,nekrw=n,,,,,,
Revelation,20,5,5,ou)k,,,,,,
Revelation,20,5,6,e)/zhsan,,,,,,
Revelation,20,5,7,a)/xri,,,,,,
Revelation,20,5,8,telesqh=|,,,,,,
Revelation,20,5,9,ta\,,,,,,
Revelation,20,5,10,xi/lia,,,,,,
Revelation,20,5,11,e)/th.,,,,,,
Revelation,20,5,12,au(/th,,,,,,
Revelation,20,5,13,h(,,,,,,
Revelation,20,5,14,a)na/stasis,,,,,,
Revelation,20,5,15,h(,,,,,,
Revelation,20,5,16,prw/th.,,,,,,
Revelation,20,6,1,maka/rios,,,,,,
Revelation,20,6,2,kai\,,,,,,
Revelation,20,6,3,a(/gios,,,,,,
Revelation,20,6,4,o(,,,,,,
Revelation,20,6,5,e)/xwn,,,,,,
Revelation,20,6,6,me/ros,,,,,,
Revelation,20,6,7,e)n,,,,,,
Revelation,20,6,8,th=|,,,,,,
Revelation,20,6,9,a)nasta/sei,,,,,,
Revelation,20,6,10,th=|,,,,,,
Revelation,20,6,11,prw/th|·,,,,,,
Revelation,20,6,12,e)pi\,,,,,,
Revelation,20,6,13,tou/twn,,,,,,
Revelation,20,6,14,o(,,,,,,
Revelation,20,6,15,deu/teros,,,,,,
Revelation,20,6,16,qa/natos,,,,,,
Revelation,20,6,17,ou)k,,,,,,
Revelation,20,6,18,e)/xei,,,,,,
Revelation,20,6,19,"e)cousi/an,",,,,,,
Revelation,20,6,20,a)ll’,,,,,,
Revelation,20,6,21,e)/sontai,,,,,,
Revelation,20,6,22,i(erei=s,,,,,,
Revelation,20,6,23,tou=,,,,,,
Revelation,20,6,24,qeou=,,,,,,
Revelation,20,6,25,kai\,,,,,,
Revelation,20,6,26,tou=,,,,,,
Revelation,20,6,27,"xristou=,",,,,,,
Revelation,20,6,28,kai\,,,,,,
Revelation,20,6,29,basileu/sousin,,,,,,
Revelation,20,6,30,met’,,,,,,
Revelation,20,6,31,au)tou=,,,,,,
Revelation,20,6,32,⸀xi/lia,,,,,,
Revelation,20,6,33,e)/th.,,,,,,
Revelation,20,7,1,*kai\,,,,,,
Revelation,20,7,2,o(/tan,,,,,,
Revelation,20,7,3,telesqh=|,,,,,,
Revelation,20,7,4,ta\,,,,,,
Revelation,20,7,5,xi/lia,,,,,,
Revelation,20,7,6,"e)/th,",,,,,,
Revelation,20,7,7,luqh/setai,,,,,,
Revelation,20,7,8,o(,,,,,,
Revelation,20,7,9,*satana=s,,,,,,
Revelation,20,7,10,e)k,,,,,,
Revelation,20,7,11,th=s,,,,,,
Revelation,20,7,12,fulakh=s,,,,,,
Revelation,20,7,13,"au)tou=,",,,,,,
Revelation,20,8,1,kai\,,,,,,
Revelation,20,8,2,e)celeu/setai,,,,,,
Revelation,20,8,3,planh=sai,,,,,,
Revelation,20,8,4,ta\,,,,,,
Revelation,20,8,5,e)/qnh,,,,,,
Revelation,20,8,6,ta\,,,,,,
Revelation,20,8,7,e)n,,,,,,
Revelation,20,8,8,tai=s,,,,,,
Revelation,20,8,9,te/ssarsi,,,,,,
Revelation,20,8,10,gwni/ais,,,,,,
Revelation,20,8,11,th=s,,,,,,
Revelation,20,8,12,"gh=s,",,,,,,
Revelation,20,8,13,to\n,,,,,,
Revelation,20,8,14,*gw\g,,,,,,
Revelation,20,8,15,⸀kai\,,,,,,
Revelation,20,8,16,"*magw/g,",,,,,,
Revelation,20,8,17,sunagagei=n,,,,,,
Revelation,20,8,18,au)tou\s,,,,,,
Revelation,20,8,19,ei)s,,,,,,
Revelation,20,8,20,to\n,,,,,,
Revelation,20,8,21,"po/lemon,",,,,,,
Revelation,20,8,22,w(=n,,,,,,
Revelation,20,8,23,o(,,,,,,
Revelation,20,8,24,a)riqmo\s,,,,,,
Revelation,20,8,25,⸀au)tw=n,,,,,,
Revelation,20,8,26,w(s,,,,,,
Revelation,20,8,27,h(,,,,,,
Revelation,20,8,28,a)/mmos,,,,,,
Revelation,20,8,29,th=s,,,,,,
Revelation,20,8,30,qala/sshs.,,,,,,
Revelation,20,9,1,kai\,,,,,,
Revelation,20,9,2,a)ne/bhsan,,,,,,
Revelation,20,9,3,e)pi\,,,,,,
Revelation,20,9,4,to\,,,,,,
Revelation,20,9,5,pla/tos,,,,,,
Revelation,20,9,6,th=s,,,,,,
Revelation,20,9,7,"gh=s,",,,,,,
Revelation,20,9,8,kai\,,,,,,
Revelation,20,9,9,⸀e)ku/kleusan,,,,,,
Revelation,20,9,10,th\n,,,,,,
Revelation,20,9,11,parembolh\n,,,,,,
Revelation,20,9,12,tw=n,,,,,,
Revelation,20,9,13,a(gi/wn,,,,,,
Revelation,20,9,14,kai\,,,,,,
Revelation,20,9,15,th\n,,,,,,
Revelation,20,9,16,po/lin,,,,,,
Revelation,20,9,17,th\n,,,,,,
Revelation,20,9,18,h)gaphme/nhn.,,,,,,
Revelation,20,9,19,kai\,,,,,,
Revelation,20,9,20,kate/bh,,,,,,
Revelation,20,9,21,pu=r,,,,,,
Revelation,20,9,22,⸂e)k,,,,,,
Revelation,20,9,23,tou=,,,,,,
Revelation,20,9,24,ou)ranou=⸃,,,,,,
Revelation,20,9,25,kai\,,,,,,
Revelation,20,9,26,kate/fagen,,,,,,
Revelation,20,9,27,au)tou/s·,,,,,,
Revelation,20,10,1,kai\,,,,,,
Revelation,20,10,2,o(,,,,,,
Revelation,20,10,3,dia/bolos,,,,,,
Revelation,20,10,4,o(,,,,,,
Revelation,20,10,5,planw=n,,,,,,
Revelation,20,10,6,au)tou\s,,,,,,
Revelation,20,10,7,e)blh/qh,,,,,,
Revelation,20,10,8,ei)s,,,,,,
Revelation,20,10,9,th\n,,,,,,
Revelation,20,10,10,li/mnhn,,,,,,
Revelation,20,10,11,tou=,,,,,,
Revelation,20,10,12,puro\s,,,,,,
Revelation,20,10,13,kai\,,,,,,
Revelation,20,10,14,"qei/ou,",,,,,,
Revelation,20,10,15,o(/pou,,,,,,
Revelation,20,10,16,kai\,,,,,,
Revelation,20,10,17,to\,,,,,,
Revelation,20,10,18,qhri/on,,,,,,
Revelation,20,10,19,kai\,,,,,,
Revelation,20,10,20,o(,,,,,,
Revelation,20,10,21,"yeudoprofh/ths,",,,,,,
Revelation,20,10,22,kai\,,,,,,
Revelation,20,10,23,basanisqh/sontai,,,,,,
Revelation,20,10,24,h(me/ras,,,,,,
Revelation,20,10,25,kai\,,,,,,
Revelation,20,10,26,nukto\s,,,,,,
Revelation,20,10,27,ei)s,,,,,,
Revelation,20,10,28,tou\s,,,,,,
Revelation,20,10,29,ai)w=nas,,,,,,
Revelation,20,10,30,tw=n,,,,,,
Revelation,20,10,31,ai)w/nwn.,,,,,,
Revelation,20,11,1,*kai\,,,,,,
Revelation,20,11,2,ei)=don,,,,,,
Revelation,20,11,3,qro/non,,,,,,
Revelation,20,11,4,me/gan,,,,,,
Revelation,20,11,5,leuko\n,,,,,,
Revelation,20,11,6,kai\,,,,,,
Revelation,20,11,7,to\n,,,,,,
Revelation,20,11,8,kaqh/menon,,,,,,
Revelation,20,11,9,⸂e)p’,,,,,,
Revelation,20,11,10,"au)tou=⸃,",,,,,,
Revelation,20,11,11,ou(=,,,,,,
Revelation,20,11,12,a)po\,,,,,,
Revelation,20,11,13,⸀tou=,,,,,,
Revelation,20,11,14,prosw/pou,,,,,,
Revelation,20,11,15,e)/fugen,,,,,,
Revelation,20,11,16,h(,,,,,,
Revelation,20,11,17,gh=,,,,,,
Revelation,20,11,18,kai\,,,,,,
Revelation,20,11,19,o(,,,,,,
Revelation,20,11,20,"ou)rano/s,",,,,,,
Revelation,20,11,21,kai\,,,,,,
Revelation,20,11,22,to/pos,,,,,,
Revelation,20,11,23,ou)x,,,,,,
Revelation,20,11,24,eu(re/qh,,,,,,
Revelation,20,11,25,au)toi=s.,,,,,,
Revelation,20,12,1,kai\,,,,,,
Revelation,20,12,2,ei)=don,,,,,,
Revelation,20,12,3,tou\s,,,,,,
Revelation,20,12,4,"nekrou/s,",,,,,,
Revelation,20,12,5,tou\s,,,,,,
Revelation,20,12,6,mega/lous,,,,,,
Revelation,20,12,7,kai\,,,,,,
Revelation,20,12,8,tou\s,,,,,,
Revelation,20,12,9,"mikrou/s,",,,,,,
Revelation,20,12,10,e(stw=tas,,,,,,
Revelation,20,12,11,e)nw/pion,,,,,,
Revelation,20,12,12,tou=,,,,,,
Revelation,20,12,13,"qro/nou,",,,,,,
Revelation,20,12,14,kai\,,,,,,
Revelation,20,12,15,bibli/a,,,,,,
Revelation,20,12,16,h)noi/xqhsan·,,,,,,
Revelation,20,12,17,kai\,,,,,,
Revelation,20,12,18,a)/llo,,,,,,
Revelation,20,12,19,bibli/on,,,,,,
Revelation,20,12,20,"h)noi/xqh,",,,,,,
Revelation,20,12,21,o(/,,,,,,
Revelation,20,12,22,e)stin,,,,,,
Revelation,20,12,23,th=s,,,,,,
Revelation,20,12,24,zwh=s·,,,,,,
Revelation,20,12,25,kai\,,,,,,
Revelation,20,12,26,e)kri/qhsan,,,,,,
Revelation,20,12,27,oi(,,,,,,
Revelation,20,12,28,nekroi\,,,,,,
Revelation,20,12,29,e)k,,,,,,
Revelation,20,12,30,tw=n,,,,,,
Revelation,20,12,31,gegramme/nwn,,,,,,
Revelation,20,12,32,e)n,,,,,,
Revelation,20,12,33,toi=s,,,,,,
Revelation,20,12,34,bibli/ois,,,,,,
Revelation,20,12,35,kata\,,,,,,
Revelation,20,12,36,ta\,,,,,,
Revelation,20,12,37,e)/rga,,,,,,
Revelation,20,12,38,au)tw=n.,,,,,,
Revelation,20,13,1,kai\,,,,,,
Revelation,20,13,2,e)/dwken,,,,,,
Revelation,20,13,3,h(,,,,,,
Revelation,20,13,4,qa/lassa,,,,,,
Revelation,20,13,5,tou\s,,,,,,
Revelation,20,13,6,nekrou\s,,,,,,
Revelation,20,13,7,tou\s,,,,,,
Revelation,20,13,8,e)n,,,,,,
Revelation,20,13,9,"au)th=|,",,,,,,
Revelation,20,13,10,kai\,,,,,,
Revelation,20,13,11,o(,,,,,,
Revelation,20,13,12,qa/natos,,,,,,
Revelation,20,13,13,kai\,,,,,,
Revelation,20,13,14,o(,,,,,,
Revelation,20,13,15,a(/|dhs,,,,,,
Revelation,20,13,16,e)/dwkan,,,,,,
Revelation,20,13,17,tou\s,,,,,,
Revelation,20,13,18,nekrou\s,,,,,,
Revelation,20,13,19,tou\s,,,,,,
Revelation,20,13,20,e)n,,,,,,
Revelation,20,13,21,"au)toi=s,",,,,,,
Revelation,20,13,22,kai\,,,,,,
Revelation,20,13,23,e)kri/qhsan,,,,,,
Revelation,20,13,24,e(/kastos,,,,,,
Revelation,20,13,25,kata\,,,,,,
Revelation,20,13,26,ta\,,,,,,
Revelation,20,13,27,e)/rga,,,,,,
Revelation,20,13,28,au)tw=n.,,,,,,
Revelation,20,14,1,kai\,,,,,,
Revelation,20,14,2,o(,,,,,,
Revelation,20,14,3,qa/natos,,,,,,
Revelation,20,14,4,kai\,,,,,,
Revelation,20,14,5,o(,,,,,,
Revelation,20,14,6,a(/|dhs,,,,,,
Revelation,20,14,7,e)blh/qhsan,,,,,,
Revelation,20,14,8,ei)s,,,,,,
Revelation,20,14,9,th\n,,,,,,
Revelation,20,14,10,li/mnhn,,,,,,
Revelation,20,14,11,tou=,,,,,,
Revelation,20,14,12,puro/s.,,,,,,
Revelation,20,14,13,ou(=tos,,,,,,
Revelation,20,14,14,o(,,,,,,
Revelation,20,14,15,⸂qa/natos,,,,,,
Revelation,20,14,16,o(,,,,,,
Revelation,20,14,17,deu/tero/s⸃,,,,,,
Revelation,20,14,18,"e)stin,",,,,,,
Revelation,20,14,19,h(,,,,,,
Revelation,20,14,20,li/mnh,,,,,,
Revelation,20,14,21,tou=,,,,,,
Revelation,20,14,22,puro/s.,,,,,,
Revelation,20,15,1,kai\,,,,,,
Revelation,20,15,2,ei)/,,,,,,
Revelation,20,15,3,tis,,,,,,
Revelation,20,15,4,ou)x,,,,,,
Revelation,20,15,5,eu(re/qh,,,,,,
Revelation,20,15,6,e)n,,,,,,
Revelation,20,15,7,⸂th=|,,,,,,
Revelation,20,15,8,bi/blw|⸃,,,,,,
Revelation,20,15,9,th=s,,,,,,
Revelation,20,15,10,zwh=s,,,,,,
Revelation,20,15,11,"gegramme/nos,",,,,,,
Revelation,20,15,12,e)blh/qh,,,,,,
Revelation,20,15,13,ei)s,,,,,,
Revelation,20,15,14,th\n,,,,,,
Revelation,20,15,15,li/mnhn,,,,,,
Revelation,20,15,16,tou=,,,,,,
Revelation,20,15,17,puro/s.,,,,,,
Revelation,21,1,1,*kai\,,,,,,
Revelation,21,1,2,ei)=don,,,,,,
Revelation,21,1,3,ou)rano\n,,,,,,
Revelation,21,1,4,kaino\n,,,,,,
Revelation,21,1,5,kai\,,,,,,
Revelation,21,1,6,gh=n,,,,,,
Revelation,21,1,7,kainh/n·,,,,,,
Revelation,21,1,8,o(,,,,,,
Revelation,21,1,9,ga\r,,,,,,
Revelation,21,1,10,prw=tos,,,,,,
Revelation,21,1,11,ou)rano\s,,,,,,
Revelation,21,1,12,kai\,,,,,,
Revelation,21,1,13,h(,,,,,,
Revelation,21,1,14,prw/th,,,,,,
Revelation,21,1,15,gh=,,,,,,
Revelation,21,1,16,"a)ph=lqan,",,,,,,
Revelation,21,1,17,kai\,,,,,,
Revelation,21,1,18,h(,,,,,,
Revelation,21,1,19,qa/lassa,,,,,,
Revelation,21,1,20,ou)k,,,,,,
Revelation,21,1,21,e)/stin,,,,,,
Revelation,21,1,22,e)/ti.,,,,,,
Revelation,21,2,1,kai\,,,,,,
Revelation,21,2,2,th\n,,,,,,
Revelation,21,2,3,po/lin,,,,,,
Revelation,21,2,4,th\n,,,,,,
Revelation,21,2,5,a(gi/an,,,,,,
Revelation,21,2,6,*)ierousalh\m,,,,,,
Revelation,21,2,7,kainh\n,,,,,,
Revelation,21,2,8,ei)=don,,,,,,
Revelation,21,2,9,katabai/nousan,,,,,,
Revelation,21,2,10,e)k,,,,,,
Revelation,21,2,11,tou=,,,,,,
Revelation,21,2,12,ou)ranou=,,,,,,
Revelation,21,2,13,a)po\,,,,,,
Revelation,21,2,14,tou=,,,,,,
Revelation,21,2,15,"qeou=,",,,,,,
Revelation,21,2,16,h(toimasme/nhn,,,,,,
Revelation,21,2,17,w(s,,,,,,
Revelation,21,2,18,nu/mfhn,,,,,,
Revelation,21,2,19,kekosmhme/nhn,,,,,,
Revelation,21,2,20,tw=|,,,,,,
Revelation,21,2,21,a)ndri\,,,,,,
Revelation,21,2,22,au)th=s.,,,,,,
Revelation,21,3,1,kai\,,,,,,
Revelation,21,3,2,h)/kousa,,,,,,
Revelation,21,3,3,fwnh=s,,,,,,
Revelation,21,3,4,mega/lhs,,,,,,
Revelation,21,3,5,e)k,,,,,,
Revelation,21,3,6,tou=,,,,,,
Revelation,21,3,7,⸀qro/nou,,,,,,
Revelation,21,3,8,legou/shs·,,,,,,
Revelation,21,3,9,*)idou\,,,,,,
Revelation,21,3,10,h(,,,,,,
Revelation,21,3,11,skhnh\,,,,,,
Revelation,21,3,12,tou=,,,,,,
Revelation,21,3,13,qeou=,,,,,,
Revelation,21,3,14,meta\,,,,,,
Revelation,21,3,15,tw=n,,,,,,
Revelation,21,3,16,"a)nqrw/pwn,",,,,,,
Revelation,21,3,17,kai\,,,,,,
Revelation,21,3,18,skhnw/sei,,,,,,
Revelation,21,3,19,met’,,,,,,
Revelation,21,3,20,"au)tw=n,",,,,,,
Revelation,21,3,21,kai\,,,,,,
Revelation,21,3,22,au)toi\,,,,,,
Revelation,21,3,23,⸀laoi\,,,,,,
Revelation,21,3,24,au)tou=,,,,,,
Revelation,21,3,25,"e)/sontai,",,,,,,
Revelation,21,3,26,kai\,,,,,,
Revelation,21,3,27,au)to\s,,,,,,
Revelation,21,3,28,o(,,,,,,
Revelation,21,3,29,qeo\s,,,,,,
Revelation,21,3,30,⸂met’,,,,,,
Revelation,21,3,31,au)tw=n,,,,,,
Revelation,21,3,32,"e)/stai⸃,",,,,,,
Revelation,21,4,1,kai\,,,,,,
Revelation,21,4,2,e)calei/yei,,,,,,
Revelation,21,4,3,pa=n,,,,,,
Revelation,21,4,4,da/kruon,,,,,,
Revelation,21,4,5,⸀e)k,,,,,,
Revelation,21,4,6,tw=n,,,,,,
Revelation,21,4,7,o)fqalmw=n,,,,,,
Revelation,21,4,8,"au)tw=n,",,,,,,
Revelation,21,4,9,kai\,,,,,,
Revelation,21,4,10,o(,,,,,,
Revelation,21,4,11,qa/natos,,,,,,
Revelation,21,4,12,ou)k,,,,,,
Revelation,21,4,13,e)/stai,,,,,,
Revelation,21,4,14,e)/ti·,,,,,,
Revelation,21,4,15,ou)/te,,,,,,
Revelation,21,4,16,pe/nqos,,,,,,
Revelation,21,4,17,ou)/te,,,,,,
Revelation,21,4,18,kraugh\,,,,,,
Revelation,21,4,19,ou)/te,,,,,,
Revelation,21,4,20,po/nos,,,,,,
Revelation,21,4,21,ou)k,,,,,,
Revelation,21,4,22,e)/stai,,,,,,
Revelation,21,4,23,⸀e)/ti.,,,,,,
Revelation,21,4,24,ta\,,,,,,
Revelation,21,4,25,prw=ta,,,,,,
Revelation,21,4,26,a)ph=lqan.,,,,,,
Revelation,21,5,1,*kai\,,,,,,
Revelation,21,5,2,ei)=pen,,,,,,
Revelation,21,5,3,o(,,,,,,
Revelation,21,5,4,kaqh/menos,,,,,,
Revelation,21,5,5,e)pi\,,,,,,
Revelation,21,5,6,tw=|,,,,,,
Revelation,21,5,7,qro/nw|·,,,,,,
Revelation,21,5,8,*)idou\,,,,,,
Revelation,21,5,9,⸂kaina\,,,,,,
Revelation,21,5,10,poiw=,,,,,,
Revelation,21,5,11,pa/nta⸃.,,,,,,
Revelation,21,5,12,kai\,,,,,,
Revelation,21,5,13,⸀le/gei·,,,,,,
Revelation,21,5,14,"*gra/yon,",,,,,,
Revelation,21,5,15,o(/ti,,,,,,
Revelation,21,5,16,ou(=toi,,,,,,
Revelation,21,5,17,oi(,,,,,,
Revelation,21,5,18,lo/goi,,,,,,
Revelation,21,5,19,⸂pistoi\,,,,,,
Revelation,21,5,20,kai\,,,,,,
Revelation,21,5,21,a)lhqinoi/⸃,,,,,,
Revelation,21,5,22,ei)sin.,,,,,,
Revelation,21,6,1,kai\,,,,,,
Revelation,21,6,2,ei)=pe/n,,,,,,
Revelation,21,6,3,moi·,,,,,,
Revelation,21,6,4,⸂*ge/gonan.,,,,,,
Revelation,21,6,5,e)gw\⸃,,,,,,
Revelation,21,6,6,to\,,,,,,
Revelation,21,6,7,*)/alfa,,,,,,
Revelation,21,6,8,kai\,,,,,,
Revelation,21,6,9,to\,,,,,,
Revelation,21,6,10,"*)=w,",,,,,,
Revelation,21,6,11,h(,,,,,,
Revelation,21,6,12,a)rxh\,,,,,,
Revelation,21,6,13,kai\,,,,,,
Revelation,21,6,14,to\,,,,,,
Revelation,21,6,15,te/los.,,,,,,
Revelation,21,6,16,e)gw\,,,,,,
Revelation,21,6,17,tw=|,,,,,,
Revelation,21,6,18,diyw=nti,,,,,,
Revelation,21,6,19,dw/sw,,,,,,
Revelation,21,6,20,e)k,,,,,,
Revelation,21,6,21,th=s,,,,,,
Revelation,21,6,22,phgh=s,,,,,,
Revelation,21,6,23,tou=,,,,,,
Revelation,21,6,24,u(/datos,,,,,,
Revelation,21,6,25,th=s,,,,,,
Revelation,21,6,26,zwh=s,,,,,,
Revelation,21,6,27,dwrea/n.,,,,,,
Revelation,21,7,1,o(,,,,,,
Revelation,21,7,2,nikw=n,,,,,,
Revelation,21,7,3,klhronomh/sei,,,,,,
Revelation,21,7,4,"tau=ta,",,,,,,
Revelation,21,7,5,kai\,,,,,,
Revelation,21,7,6,e)/somai,,,,,,
Revelation,21,7,7,au)tw=|,,,,,,
Revelation,21,7,8,qeo\s,,,,,,
Revelation,21,7,9,kai\,,,,,,
Revelation,21,7,10,au)to\s,,,,,,
Revelation,21,7,11,e)/stai,,,,,,
Revelation,21,7,12,moi,,,,,,
Revelation,21,7,13,ui(o/s.,,,,,,
Revelation,21,8,1,toi=s,,,,,,
Revelation,21,8,2,de\,,,,,,
Revelation,21,8,3,deiloi=s,,,,,,
Revelation,21,8,4,kai\,,,,,,
Revelation,21,8,5,⸀a)pi/stois,,,,,,
Revelation,21,8,6,kai\,,,,,,
Revelation,21,8,7,e)bdelugme/nois,,,,,,
Revelation,21,8,8,kai\,,,,,,
Revelation,21,8,9,foneu=si,,,,,,
Revelation,21,8,10,kai\,,,,,,
Revelation,21,8,11,po/rnois,,,,,,
Revelation,21,8,12,kai\,,,,,,
Revelation,21,8,13,farma/kois,,,,,,
Revelation,21,8,14,kai\,,,,,,
Revelation,21,8,15,ei)dwlola/trais,,,,,,
Revelation,21,8,16,kai\,,,,,,
Revelation,21,8,17,pa=si,,,,,,
Revelation,21,8,18,toi=s,,,,,,
Revelation,21,8,19,yeude/sin,,,,,,
Revelation,21,8,20,to\,,,,,,
Revelation,21,8,21,me/ros,,,,,,
Revelation,21,8,22,au)tw=n,,,,,,
Revelation,21,8,23,e)n,,,,,,
Revelation,21,8,24,th=|,,,,,,
Revelation,21,8,25,li/mnh|,,,,,,
Revelation,21,8,26,th=|,,,,,,
Revelation,21,8,27,kaiome/nh|,,,,,,
Revelation,21,8,28,puri\,,,,,,
Revelation,21,8,29,kai\,,,,,,
Revelation,21,8,30,"qei/w|,",,,,,,
Revelation,21,8,31,o(/,,,,,,
Revelation,21,8,32,e)stin,,,,,,
Revelation,21,8,33,o(,,,,,,
Revelation,21,8,34,qa/natos,,,,,,
Revelation,21,8,35,o(,,,,,,
Revelation,21,8,36,deu/teros.,,,,,,
Revelation,21,9,1,*kai\,,,,,,
Revelation,21,9,2,h)=lqen,,,,,,
Revelation,21,9,3,ei(=s,,,,,,
Revelation,21,9,4,e)k,,,,,,
Revelation,21,9,5,tw=n,,,,,,
Revelation,21,9,6,e(pta\,,,,,,
Revelation,21,9,7,a)gge/lwn,,,,,,
Revelation,21,9,8,tw=n,,,,,,
Revelation,21,9,9,e)xo/ntwn,,,,,,
Revelation,21,9,10,ta\s,,,,,,
Revelation,21,9,11,e(pta\,,,,,,
Revelation,21,9,12,"fia/las,",,,,,,
Revelation,21,9,13,⸂tw=n,,,,,,
Revelation,21,9,14,gemo/ntwn⸃,,,,,,
Revelation,21,9,15,tw=n,,,,,,
Revelation,21,9,16,e(pta\,,,,,,
Revelation,21,9,17,plhgw=n,,,,,,
Revelation,21,9,18,tw=n,,,,,,
Revelation,21,9,19,"e)sxa/twn,",,,,,,
Revelation,21,9,20,kai\,,,,,,
Revelation,21,9,21,e)la/lhsen,,,,,,
Revelation,21,9,22,met’,,,,,,
Revelation,21,9,23,e)mou=,,,,,,
Revelation,21,9,24,le/gwn·,,,,,,
Revelation,21,9,25,"*deu=ro,",,,,,,
Revelation,21,9,26,dei/cw,,,,,,
Revelation,21,9,27,soi,,,,,,
Revelation,21,9,28,th\n,,,,,,
Revelation,21,9,29,⸂nu/mfhn,,,,,,
Revelation,21,9,30,th\n,,,,,,
Revelation,21,9,31,gunai=ka⸃,,,,,,
Revelation,21,9,32,tou=,,,,,,
Revelation,21,9,33,a)rni/ou.,,,,,,
Revelation,21,10,1,kai\,,,,,,
Revelation,21,10,2,a)ph/negke/n,,,,,,
Revelation,21,10,3,me,,,,,,
Revelation,21,10,4,e)n,,,,,,
Revelation,21,10,5,pneu/mati,,,,,,
Revelation,21,10,6,e)pi\,,,,,,
Revelation,21,10,7,o)/ros,,,,,,
Revelation,21,10,8,me/ga,,,,,,
Revelation,21,10,9,kai\,,,,,,
Revelation,21,10,10,"u(yhlo/n,",,,,,,
Revelation,21,10,11,kai\,,,,,,
Revelation,21,10,12,e)/deice/n,,,,,,
Revelation,21,10,13,moi,,,,,,
Revelation,21,10,14,th\n,,,,,,
Revelation,21,10,15,⸀po/lin,,,,,,
Revelation,21,10,16,th\n,,,,,,
Revelation,21,10,17,a(gi/an,,,,,,
Revelation,21,10,18,*)ierousalh\m,,,,,,
Revelation,21,10,19,katabai/nousan,,,,,,
Revelation,21,10,20,e)k,,,,,,
Revelation,21,10,21,tou=,,,,,,
Revelation,21,10,22,ou)ranou=,,,,,,
Revelation,21,10,23,a)po\,,,,,,
Revelation,21,10,24,tou=,,,,,,
Revelation,21,10,25,"qeou=,",,,,,,
Revelation,21,11,1,e)/xousan,,,,,,
Revelation,21,11,2,th\n,,,,,,
Revelation,21,11,3,do/can,,,,,,
Revelation,21,11,4,tou=,,,,,,
Revelation,21,11,5,qeou=·,,,,,,
Revelation,21,11,6,o(,,,,,,
Revelation,21,11,7,fwsth\r,,,,,,
Revelation,21,11,8,au)th=s,,,,,,
Revelation,21,11,9,o(/moios,,,,,,
Revelation,21,11,10,li/qw|,,,,,,
Revelation,21,11,11,"timiwta/tw|,",,,,,,
Revelation,21,11,12,w(s,,,,,,
Revelation,21,11,13,li/qw|,,,,,,
Revelation,21,11,14,i)a/spidi,,,,,,
